date,product_id,product_name,category,sales_quantity,price,stock_quantity,promo,holiday,supplier_delay_days,product_icon,base_demand,seasonality_type,shelf_life_days,supplier_name,region
2024-06-03,25,Лимонад 1 л,Напої,36,36.41,662,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-06-04,25,Лимонад 1 л,Напої,36,36.56,626,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-06-05,25,Лимонад 1 л,Напої,29,36.9,597,0,0,1,🥤,29,summer,180,Beverage Group,Одеса
2024-06-06,25,Лимонад 1 л,Напої,35,36.33,562,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-06-07,25,Лимонад 1 л,Напої,36,36.58,526,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-06-08,25,Лимонад 1 л,Напої,41,36.64,485,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-06-09,25,Лимонад 1 л,Напої,52,33.57,433,1,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-06-10,25,Лимонад 1 л,Напої,40,36.33,615,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-06-11,25,Лимонад 1 л,Напої,40,36.72,575,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-06-12,25,Лимонад 1 л,Напої,40,32.75,535,1,0,1,🥤,29,summer,180,Beverage Group,Одеса
2024-06-13,25,Лимонад 1 л,Напої,38,36.84,497,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-06-14,25,Лимонад 1 л,Напої,33,36.32,464,0,0,2,🥤,29,summer,180,Beverage Group,Одеса
2024-06-15,25,Лимонад 1 л,Напої,38,36.92,426,0,0,1,🥤,29,summer,180,Beverage Group,Одеса
2024-06-16,25,Лимонад 1 л,Напої,44,36.56,382,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-06-17,25,Лимонад 1 л,Напої,35,36.61,564,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-06-18,25,Лимонад 1 л,Напої,33,36.23,531,0,0,1,🥤,29,summer,180,Beverage Group,Одеса
2024-06-19,25,Лимонад 1 л,Напої,33,36.79,498,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-06-20,25,Лимонад 1 л,Напої,39,36.59,459,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-06-21,25,Лимонад 1 л,Напої,37,36.38,422,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-06-22,25,Лимонад 1 л,Напої,38,36.8,384,0,0,1,🥤,29,summer,180,Beverage Group,Одеса
2024-06-23,25,Лимонад 1 л,Напої,37,36.22,347,0,0,1,🥤,29,summer,180,Beverage Group,Одеса
2024-06-24,25,Лимонад 1 л,Напої,35,36.79,501,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-06-25,25,Лимонад 1 л,Напої,24,36.93,477,0,0,3,🥤,29,summer,180,Beverage Group,Одеса
2024-06-26,25,Лимонад 1 л,Напої,35,36.7,442,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-06-27,25,Лимонад 1 л,Напої,33,36.71,409,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-06-28,25,Лимонад 1 л,Напої,38,36.74,371,0,1,1,🥤,29,summer,180,Beverage Group,Одеса
2024-06-29,25,Лимонад 1 л,Напої,38,36.74,333,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-06-30,25,Лимонад 1 л,Напої,42,36.62,291,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-07-01,25,Лимонад 1 л,Напої,36,36.29,507,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-07-02,25,Лимонад 1 л,Напої,32,36.65,475,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-07-03,25,Лимонад 1 л,Напої,36,36.49,439,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-07-04,25,Лимонад 1 л,Напої,35,36.37,404,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-07-05,25,Лимонад 1 л,Напої,35,36.2,369,0,0,1,🥤,29,summer,180,Beverage Group,Одеса
2024-07-06,25,Лимонад 1 л,Напої,43,36.34,326,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-07-07,25,Лимонад 1 л,Напої,37,36.27,289,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-07-08,25,Лимонад 1 л,Напої,31,36.2,539,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-07-09,25,Лимонад 1 л,Напої,39,36.18,500,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-07-10,25,Лимонад 1 л,Напої,39,36.29,461,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-07-11,25,Лимонад 1 л,Напої,35,36.72,426,0,0,1,🥤,29,summer,180,Beverage Group,Одеса
2024-07-12,25,Лимонад 1 л,Напої,38,36.44,388,0,0,1,🥤,29,summer,180,Beverage Group,Одеса
2024-07-13,25,Лимонад 1 л,Напої,38,36.42,350,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-07-14,25,Лимонад 1 л,Напої,36,36.61,314,0,0,2,🥤,29,summer,180,Beverage Group,Одеса
2024-07-15,25,Лимонад 1 л,Напої,36,36.31,547,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-07-16,25,Лимонад 1 л,Напої,34,36.62,513,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-07-17,25,Лимонад 1 л,Напої,47,31.85,466,1,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-07-18,25,Лимонад 1 л,Напої,31,36.66,435,0,0,1,🥤,29,summer,180,Beverage Group,Одеса
2024-07-19,25,Лимонад 1 л,Напої,36,36.13,399,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-07-20,25,Лимонад 1 л,Напої,35,36.32,364,0,0,1,🥤,29,summer,180,Beverage Group,Одеса
2024-07-21,25,Лимонад 1 л,Напої,41,36.2,323,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-07-22,25,Лимонад 1 л,Напої,32,36.49,522,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-07-23,25,Лимонад 1 л,Напої,37,36.51,485,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-07-24,25,Лимонад 1 л,Напої,32,36.32,453,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-07-25,25,Лимонад 1 л,Напої,35,36.17,418,0,0,1,🥤,29,summer,180,Beverage Group,Одеса
2024-07-26,25,Лимонад 1 л,Напої,37,36.25,381,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-07-27,25,Лимонад 1 л,Напої,44,36.2,337,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-07-28,25,Лимонад 1 л,Напої,37,36.66,300,0,0,2,🥤,29,summer,180,Beverage Group,Одеса
2024-07-29,25,Лимонад 1 л,Напої,41,36.58,471,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-07-30,25,Лимонад 1 л,Напої,34,36.56,437,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-07-31,25,Лимонад 1 л,Напої,40,36.08,397,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-08-01,25,Лимонад 1 л,Напої,34,36.42,363,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-08-02,25,Лимонад 1 л,Напої,33,36.82,330,0,0,2,🥤,29,summer,180,Beverage Group,Одеса
2024-08-03,25,Лимонад 1 л,Напої,39,36.29,291,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-08-04,25,Лимонад 1 л,Напої,41,36.8,250,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-08-05,25,Лимонад 1 л,Напої,37,36.61,396,0,0,1,🥤,29,summer,180,Beverage Group,Одеса
2024-08-06,25,Лимонад 1 л,Напої,34,36.5,362,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-08-07,25,Лимонад 1 л,Напої,33,36.38,329,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-08-08,25,Лимонад 1 л,Напої,29,36.34,300,0,0,1,🥤,29,summer,180,Beverage Group,Одеса
2024-08-09,25,Лимонад 1 л,Напої,34,36.26,266,0,0,1,🥤,29,summer,180,Beverage Group,Одеса
2024-08-10,25,Лимонад 1 л,Напої,39,36.46,227,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-08-11,25,Лимонад 1 л,Напої,41,36.23,186,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-08-12,25,Лимонад 1 л,Напої,36,36.31,334,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-08-13,25,Лимонад 1 л,Напої,31,36.87,303,0,0,1,🥤,29,summer,180,Beverage Group,Одеса
2024-08-14,25,Лимонад 1 л,Напої,46,32.47,257,1,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-08-15,25,Лимонад 1 л,Напої,36,36.35,221,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-08-16,25,Лимонад 1 л,Напої,35,36.95,186,0,0,1,🥤,29,summer,180,Beverage Group,Одеса
2024-08-17,25,Лимонад 1 л,Напої,40,36.3,146,0,0,1,🥤,29,summer,180,Beverage Group,Одеса
2024-08-18,25,Лимонад 1 л,Напої,39,36.3,107,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-08-19,25,Лимонад 1 л,Напої,37,36.92,259,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-08-20,25,Лимонад 1 л,Напої,34,36.95,225,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-08-21,25,Лимонад 1 л,Напої,31,36.64,194,0,0,1,🥤,29,summer,180,Beverage Group,Одеса
2024-08-22,25,Лимонад 1 л,Напої,36,36.27,158,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-08-23,25,Лимонад 1 л,Напої,32,36.72,126,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-08-24,25,Лимонад 1 л,Напої,59,33.63,67,1,1,0,🥤,29,summer,180,Beverage Group,Одеса
2024-08-25,25,Лимонад 1 л,Напої,26,36.82,41,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-08-26,25,Лимонад 1 л,Напої,20,36.32,291,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-08-27,25,Лимонад 1 л,Напої,37,36.43,254,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-08-28,25,Лимонад 1 л,Напої,39,36.83,215,0,0,1,🥤,29,summer,180,Beverage Group,Одеса
2024-08-29,25,Лимонад 1 л,Напої,40,36.38,175,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-08-30,25,Лимонад 1 л,Напої,35,36.28,140,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-08-31,25,Лимонад 1 л,Напої,40,36.71,100,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-09-01,25,Лимонад 1 л,Напої,34,36.9,66,0,0,1,🥤,29,summer,180,Beverage Group,Одеса
2024-09-02,25,Лимонад 1 л,Напої,18,36.22,279,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-09-03,25,Лимонад 1 л,Напої,28,36.18,251,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-09-04,25,Лимонад 1 л,Напої,29,36.42,222,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-09-05,25,Лимонад 1 л,Напої,28,36.52,194,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-09-06,25,Лимонад 1 л,Напої,32,36.38,162,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-09-07,25,Лимонад 1 л,Напої,24,36.45,138,0,0,1,🥤,29,summer,180,Beverage Group,Одеса
2024-09-08,25,Лимонад 1 л,Напої,34,36.82,104,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-09-09,25,Лимонад 1 л,Напої,31,36.23,266,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-09-10,25,Лимонад 1 л,Напої,27,36.56,239,0,0,2,🥤,29,summer,180,Beverage Group,Одеса
2024-09-11,25,Лимонад 1 л,Напої,28,32.1,211,1,0,2,🥤,29,summer,180,Beverage Group,Одеса
2024-09-12,25,Лимонад 1 л,Напої,33,36.53,178,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-09-13,25,Лимонад 1 л,Напої,29,36.8,149,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-09-14,25,Лимонад 1 л,Напої,31,36.89,118,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-09-15,25,Лимонад 1 л,Напої,29,36.78,89,0,0,3,🥤,29,summer,180,Beverage Group,Одеса
2024-09-16,25,Лимонад 1 л,Напої,28,36.38,318,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-09-17,25,Лимонад 1 л,Напої,31,36.87,287,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-09-18,25,Лимонад 1 л,Напої,27,36.37,260,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-09-19,25,Лимонад 1 л,Напої,25,36.49,235,0,0,1,🥤,29,summer,180,Beverage Group,Одеса
2024-09-20,25,Лимонад 1 л,Напої,30,36.29,205,0,0,1,🥤,29,summer,180,Beverage Group,Одеса
2024-09-21,25,Лимонад 1 л,Напої,33,36.48,172,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-09-22,25,Лимонад 1 л,Напої,33,36.76,139,0,0,1,🥤,29,summer,180,Beverage Group,Одеса
2024-09-23,25,Лимонад 1 л,Напої,29,36.32,351,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-09-24,25,Лимонад 1 л,Напої,22,36.82,329,0,0,3,🥤,29,summer,180,Beverage Group,Одеса
2024-09-25,25,Лимонад 1 л,Напої,30,36.78,299,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-09-26,25,Лимонад 1 л,Напої,35,31.67,264,1,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-09-27,25,Лимонад 1 л,Напої,30,36.74,234,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-09-28,25,Лимонад 1 л,Напої,42,33.38,192,1,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-09-29,25,Лимонад 1 л,Напої,41,31.94,151,1,0,1,🥤,29,summer,180,Beverage Group,Одеса
2024-09-30,25,Лимонад 1 л,Напої,34,36.8,399,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-10-01,25,Лимонад 1 л,Напої,28,36.21,371,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-10-02,25,Лимонад 1 л,Напої,32,36.72,339,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-10-03,25,Лимонад 1 л,Напої,26,36.2,313,0,0,1,🥤,29,summer,180,Beverage Group,Одеса
2024-10-04,25,Лимонад 1 л,Напої,29,36.68,284,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-10-05,25,Лимонад 1 л,Напої,32,36.32,252,0,0,1,🥤,29,summer,180,Beverage Group,Одеса
2024-10-06,25,Лимонад 1 л,Напої,32,36.51,220,0,0,1,🥤,29,summer,180,Beverage Group,Одеса
2024-10-07,25,Лимонад 1 л,Напої,26,36.42,413,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-10-08,25,Лимонад 1 л,Напої,27,36.66,386,0,0,1,🥤,29,summer,180,Beverage Group,Одеса
2024-10-09,25,Лимонад 1 л,Напої,26,36.25,360,0,0,1,🥤,29,summer,180,Beverage Group,Одеса
2024-10-10,25,Лимонад 1 л,Напої,36,33.71,324,1,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-10-11,25,Лимонад 1 л,Напої,34,31.79,290,1,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-10-12,25,Лимонад 1 л,Напої,32,36.55,258,0,0,1,🥤,29,summer,180,Beverage Group,Одеса
2024-10-13,25,Лимонад 1 л,Напої,33,36.17,225,0,0,2,🥤,29,summer,180,Beverage Group,Одеса
2024-10-14,25,Лимонад 1 л,Напої,36,36.65,412,0,1,0,🥤,29,summer,180,Beverage Group,Одеса
2024-10-15,25,Лимонад 1 л,Напої,29,36.37,383,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-10-16,25,Лимонад 1 л,Напої,32,33.74,351,1,0,1,🥤,29,summer,180,Beverage Group,Одеса
2024-10-17,25,Лимонад 1 л,Напої,32,36.11,319,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-10-18,25,Лимонад 1 л,Напої,31,31.85,288,1,0,2,🥤,29,summer,180,Beverage Group,Одеса
2024-10-19,25,Лимонад 1 л,Напої,29,36.5,259,0,0,2,🥤,29,summer,180,Beverage Group,Одеса
2024-10-20,25,Лимонад 1 л,Напої,36,33.71,223,1,0,2,🥤,29,summer,180,Beverage Group,Одеса
2024-10-21,25,Лимонад 1 л,Напої,30,36.52,400,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-10-22,25,Лимонад 1 л,Напої,31,36.57,369,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-10-23,25,Лимонад 1 л,Напої,23,36.55,346,0,0,1,🥤,29,summer,180,Beverage Group,Одеса
2024-10-24,25,Лимонад 1 л,Напої,31,36.64,315,0,0,1,🥤,29,summer,180,Beverage Group,Одеса
2024-10-25,25,Лимонад 1 л,Напої,29,36.32,286,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-10-26,25,Лимонад 1 л,Напої,34,36.25,252,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-10-27,25,Лимонад 1 л,Напої,32,36.42,220,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-10-28,25,Лимонад 1 л,Напої,28,36.27,434,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-10-29,25,Лимонад 1 л,Напої,29,36.05,405,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-10-30,25,Лимонад 1 л,Напої,30,36.44,375,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-10-31,25,Лимонад 1 л,Напої,32,36.68,343,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-11-01,25,Лимонад 1 л,Напої,31,36.59,312,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-11-02,25,Лимонад 1 л,Напої,42,31.74,270,1,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-11-03,25,Лимонад 1 л,Напої,27,36.85,243,0,0,2,🥤,29,summer,180,Beverage Group,Одеса
2024-11-04,25,Лимонад 1 л,Напої,30,36.55,480,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-11-05,25,Лимонад 1 л,Напої,24,36.42,456,0,0,2,🥤,29,summer,180,Beverage Group,Одеса
2024-11-06,25,Лимонад 1 л,Напої,27,36.85,429,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-11-07,25,Лимонад 1 л,Напої,31,36.53,398,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
2024-11-08,25,Лимонад 1 л,Напої,30,36.48,368,0,0,0,🥤,29,summer,180,Beverage Group,Одеса
